record_type,domain,graph_id,family_id,family_name,node_id,node_name,node_slug,node_implementation_state,node_directory,support_tier,maturity_state,supported_profiles,evidence_class,node_package_shape,dependency_count,declared_artifact_file_count,artifact_file_count,status_count,statuses,verification_gate_count,verification_gate_types,failure_mode_count,direct_accuracy_threshold,explanation_required,transfer_required,retention_check_days,relationship_type,dependency_id,dependency_name,dependency_slug
node,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q5D,evaluation_of_sources_models_and_claims_transfer_and_contextual_use,q5d-evaluation-of-sources-models-and-claims-transfer-and-contextual-use,drafted,q5d-evaluation-of-sources-models-and-claims-transfer-and-contextual-use,Incubation,Drafted,inquiry-decomposition-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,,,,
dependency,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q5D,evaluation_of_sources_models_and_claims_transfer_and_contextual_use,q5d-evaluation-of-sources-models-and-claims-transfer-and-contextual-use,drafted,q5d-evaluation-of-sources-models-and-claims-transfer-and-contextual-use,Incubation,Drafted,inquiry-decomposition-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,DEPENDS_ON,Q5C,evaluation_of_sources_models_and_claims_explanation_and_application,q5c-evaluation-of-sources-models-and-claims-explanation-and-application
node,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q6,synthesis_argument_and_public_communication,q6-synthesis-argument-and-public-communication,drafted,q6-synthesis-argument-and-public-communication,Incubation,Drafted,social-studies-synthesis-and-argument-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,,,,
dependency,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q6,synthesis_argument_and_public_communication,q6-synthesis-argument-and-public-communication,drafted,q6-synthesis-argument-and-public-communication,Incubation,Drafted,social-studies-synthesis-and-argument-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,DEPENDS_ON,Q5,evaluation_of_sources_models_and_claims,q5-evaluation-of-sources-models-and-claims
node,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q6A,synthesis_argument_and_public_communication_foundations_and_examples,q6a-synthesis-argument-and-public-communication-foundations-and-examples,drafted,q6a-synthesis-argument-and-public-communication-foundations-and-examples,Incubation,Drafted,inquiry-decomposition-node-package,Synthetic,mastery-node-config,0,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,,,,
node,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q6B,synthesis_argument_and_public_communication_classification_and_organization,q6b-synthesis-argument-and-public-communication-classification-and-organization,drafted,q6b-synthesis-argument-and-public-communication-classification-and-organization,Incubation,Drafted,inquiry-decomposition-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,,,,
dependency,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q6B,synthesis_argument_and_public_communication_classification_and_organization,q6b-synthesis-argument-and-public-communication-classification-and-organization,drafted,q6b-synthesis-argument-and-public-communication-classification-and-organization,Incubation,Drafted,inquiry-decomposition-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,DEPENDS_ON,Q6A,synthesis_argument_and_public_communication_foundations_and_examples,q6a-synthesis-argument-and-public-communication-foundations-and-examples
node,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q6C,synthesis_argument_and_public_communication_explanation_and_application,q6c-synthesis-argument-and-public-communication-explanation-and-application,drafted,q6c-synthesis-argument-and-public-communication-explanation-and-application,Incubation,Drafted,inquiry-decomposition-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,,,,
dependency,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q6C,synthesis_argument_and_public_communication_explanation_and_application,q6c-synthesis-argument-and-public-communication-explanation-and-application,drafted,q6c-synthesis-argument-and-public-communication-explanation-and-application,Incubation,Drafted,inquiry-decomposition-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,DEPENDS_ON,Q6B,synthesis_argument_and_public_communication_classification_and_organization,q6b-synthesis-argument-and-public-communication-classification-and-organization
node,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q6D,synthesis_argument_and_public_communication_transfer_and_contextual_use,q6d-synthesis-argument-and-public-communication-transfer-and-contextual-use,drafted,q6d-synthesis-argument-and-public-communication-transfer-and-contextual-use,Incubation,Drafted,inquiry-decomposition-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,,,,
dependency,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q6D,synthesis_argument_and_public_communication_transfer_and_contextual_use,q6d-synthesis-argument-and-public-communication-transfer-and-contextual-use,drafted,q6d-synthesis-argument-and-public-communication-transfer-and-contextual-use,Incubation,Drafted,inquiry-decomposition-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,DEPENDS_ON,Q6C,synthesis_argument_and_public_communication_explanation_and_application,q6c-synthesis-argument-and-public-communication-explanation-and-application
