record_type,domain,graph_id,family_id,family_name,node_id,node_name,node_slug,node_implementation_state,node_directory,support_tier,maturity_state,supported_profiles,evidence_class,node_package_shape,dependency_count,declared_artifact_file_count,artifact_file_count,status_count,statuses,verification_gate_count,verification_gate_types,failure_mode_count,direct_accuracy_threshold,explanation_required,transfer_required,retention_check_days,relationship_type,dependency_id,dependency_name,dependency_slug
dependency,mathematics,master_knowledge_graph,W,secondary_statistics_and_probability,W9,inference_for_regression_slope,w9-inference-for-regression-slope,implemented,w9-inference-for-regression-slope,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,W3,sampling_inference_and_study_design,w3-sampling-inference-and-study-design
node,mathematics,master_knowledge_graph,B,advanced_algebra_trigonometry_and_precalculus,B1,polynomial_structure_and_operations,b1-polynomial-structure-and-operations,implemented,b1-polynomial-structure-and-operations,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,,,,
dependency,mathematics,master_knowledge_graph,B,advanced_algebra_trigonometry_and_precalculus,B1,polynomial_structure_and_operations,b1-polynomial-structure-and-operations,implemented,b1-polynomial-structure-and-operations,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,A2,distributive_reasoning_and_combining_like_terms,a2-distributive-reasoning-and-combining-like-terms
dependency,mathematics,master_knowledge_graph,B,advanced_algebra_trigonometry_and_precalculus,B1,polynomial_structure_and_operations,b1-polynomial-structure-and-operations,implemented,b1-polynomial-structure-and-operations,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,K1,variable_relationships_and_independent_dependent_quantities,k1-variable-relationships-and-independent-dependent-quantities
dependency,mathematics,master_knowledge_graph,B,advanced_algebra_trigonometry_and_precalculus,B1,polynomial_structure_and_operations,b1-polynomial-structure-and-operations,implemented,b1-polynomial-structure-and-operations,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,T6,multidigit_multiplication_structure,t6-multidigit-multiplication-structure
node,mathematics,master_knowledge_graph,B,advanced_algebra_trigonometry_and_precalculus,B2,rational_radical_and_exponential_functions,b2-rational-radical-and-exponential-functions,implemented,b2-rational-radical-and-exponential-functions,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,,,,
dependency,mathematics,master_knowledge_graph,B,advanced_algebra_trigonometry_and_precalculus,B2,rational_radical_and_exponential_functions,b2-rational-radical-and-exponential-functions,implemented,b2-rational-radical-and-exponential-functions,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,B1,polynomial_structure_and_operations,b1-polynomial-structure-and-operations
dependency,mathematics,master_knowledge_graph,B,advanced_algebra_trigonometry_and_precalculus,B2,rational_radical_and_exponential_functions,b2-rational-radical-and-exponential-functions,implemented,b2-rational-radical-and-exponential-functions,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,J1,rational_number_addition_and_subtraction,j1-rational-number-addition-and-subtraction
dependency,mathematics,master_knowledge_graph,B,advanced_algebra_trigonometry_and_precalculus,B2,rational_radical_and_exponential_functions,b2-rational-radical-and-exponential-functions,implemented,b2-rational-radical-and-exponential-functions,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,K1,variable_relationships_and_independent_dependent_quantities,k1-variable-relationships-and-independent-dependent-quantities
node,mathematics,master_knowledge_graph,B,advanced_algebra_trigonometry_and_precalculus,B3,logarithmic_and_inverse_function_reasoning,b3-logarithmic-and-inverse-function-reasoning,implemented,b3-logarithmic-and-inverse-function-reasoning,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,2,13,14,0,,0,,0,,,,,,,,
dependency,mathematics,master_knowledge_graph,B,advanced_algebra_trigonometry_and_precalculus,B3,logarithmic_and_inverse_function_reasoning,b3-logarithmic-and-inverse-function-reasoning,implemented,b3-logarithmic-and-inverse-function-reasoning,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,2,13,14,0,,0,,0,,,,,DEPENDS_ON,B2,rational_radical_and_exponential_functions,b2-rational-radical-and-exponential-functions
dependency,mathematics,master_knowledge_graph,B,advanced_algebra_trigonometry_and_precalculus,B3,logarithmic_and_inverse_function_reasoning,b3-logarithmic-and-inverse-function-reasoning,implemented,b3-logarithmic-and-inverse-function-reasoning,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,2,13,14,0,,0,,0,,,,,DEPENDS_ON,K1,variable_relationships_and_independent_dependent_quantities,k1-variable-relationships-and-independent-dependent-quantities
node,mathematics,master_knowledge_graph,B,advanced_algebra_trigonometry_and_precalculus,B4,trigonometric_functions_and_unit_circle,b4-trigonometric-functions-and-unit-circle,implemented,b4-trigonometric-functions-and-unit-circle,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,,,,
dependency,mathematics,master_knowledge_graph,B,advanced_algebra_trigonometry_and_precalculus,B4,trigonometric_functions_and_unit_circle,b4-trigonometric-functions-and-unit-circle,implemented,b4-trigonometric-functions-and-unit-circle,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,H4,right_triangle_trigonometric_ratio_foundations,h4-right-triangle-trigonometric-ratio-foundations
dependency,mathematics,master_knowledge_graph,B,advanced_algebra_trigonometry_and_precalculus,B4,trigonometric_functions_and_unit_circle,b4-trigonometric-functions-and-unit-circle,implemented,b4-trigonometric-functions-and-unit-circle,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,A4,coordinate_plane_and_ordered_pairs,a4-coordinate-plane-and-ordered-pairs
dependency,mathematics,master_knowledge_graph,B,advanced_algebra_trigonometry_and_precalculus,B4,trigonometric_functions_and_unit_circle,b4-trigonometric-functions-and-unit-circle,implemented,b4-trigonometric-functions-and-unit-circle,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,K1,variable_relationships_and_independent_dependent_quantities,k1-variable-relationships-and-independent-dependent-quantities
node,mathematics,master_knowledge_graph,B,advanced_algebra_trigonometry_and_precalculus,B5,precalculus_function_synthesis_and_limits_foundations,b5-precalculus-function-synthesis-and-limits-foundations,implemented,b5-precalculus-function-synthesis-and-limits-foundations,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,,,,
dependency,mathematics,master_knowledge_graph,B,advanced_algebra_trigonometry_and_precalculus,B5,precalculus_function_synthesis_and_limits_foundations,b5-precalculus-function-synthesis-and-limits-foundations,implemented,b5-precalculus-function-synthesis-and-limits-foundations,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,B3,logarithmic_and_inverse_function_reasoning,b3-logarithmic-and-inverse-function-reasoning
dependency,mathematics,master_knowledge_graph,B,advanced_algebra_trigonometry_and_precalculus,B5,precalculus_function_synthesis_and_limits_foundations,b5-precalculus-function-synthesis-and-limits-foundations,implemented,b5-precalculus-function-synthesis-and-limits-foundations,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,B4,trigonometric_functions_and_unit_circle,b4-trigonometric-functions-and-unit-circle
dependency,mathematics,master_knowledge_graph,B,advanced_algebra_trigonometry_and_precalculus,B5,precalculus_function_synthesis_and_limits_foundations,b5-precalculus-function-synthesis-and-limits-foundations,implemented,b5-precalculus-function-synthesis-and-limits-foundations,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,K2,function_as_input_output_rule,k2-function-as-input-output-rule
node,mathematics,master_knowledge_graph,B,advanced_algebra_trigonometry_and_precalculus,B6,trigonometric_identities_equations_and_analytic_trig,b6-trigonometric-identities-equations-and-analytic-trig,implemented,b6-trigonometric-identities-equations-and-analytic-trig,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,,,,
dependency,mathematics,master_knowledge_graph,B,advanced_algebra_trigonometry_and_precalculus,B6,trigonometric_identities_equations_and_analytic_trig,b6-trigonometric-identities-equations-and-analytic-trig,implemented,b6-trigonometric-identities-equations-and-analytic-trig,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,B4,trigonometric_functions_and_unit_circle,b4-trigonometric-functions-and-unit-circle
dependency,mathematics,master_knowledge_graph,B,advanced_algebra_trigonometry_and_precalculus,B6,trigonometric_identities_equations_and_analytic_trig,b6-trigonometric-identities-equations-and-analytic-trig,implemented,b6-trigonometric-identities-equations-and-analytic-trig,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,A2,distributive_reasoning_and_combining_like_terms,a2-distributive-reasoning-and-combining-like-terms
dependency,mathematics,master_knowledge_graph,B,advanced_algebra_trigonometry_and_precalculus,B6,trigonometric_identities_equations_and_analytic_trig,b6-trigonometric-identities-equations-and-analytic-trig,implemented,b6-trigonometric-identities-equations-and-analytic-trig,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,K2,function_as_input_output_rule,k2-function-as-input-output-rule
node,mathematics,master_knowledge_graph,B,advanced_algebra_trigonometry_and_precalculus,B7,sequences_series_and_recursive_structure,b7-sequences-series-and-recursive-structure,implemented,b7-sequences-series-and-recursive-structure,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,2,13,14,0,,0,,0,,,,,,,,
dependency,mathematics,master_knowledge_graph,B,advanced_algebra_trigonometry_and_precalculus,B7,sequences_series_and_recursive_structure,b7-sequences-series-and-recursive-structure,implemented,b7-sequences-series-and-recursive-structure,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,2,13,14,0,,0,,0,,,,,DEPENDS_ON,B1,polynomial_structure_and_operations,b1-polynomial-structure-and-operations
dependency,mathematics,master_knowledge_graph,B,advanced_algebra_trigonometry_and_precalculus,B7,sequences_series_and_recursive_structure,b7-sequences-series-and-recursive-structure,implemented,b7-sequences-series-and-recursive-structure,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,2,13,14,0,,0,,0,,,,,DEPENDS_ON,B5,precalculus_function_synthesis_and_limits_foundations,b5-precalculus-function-synthesis-and-limits-foundations
node,mathematics,master_knowledge_graph,B,advanced_algebra_trigonometry_and_precalculus,B8,complex_numbers_and_quadratic_extensions,b8-complex-numbers-and-quadratic-extensions,implemented,b8-complex-numbers-and-quadratic-extensions,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,2,13,14,0,,0,,0,,,,,,,,
dependency,mathematics,master_knowledge_graph,B,advanced_algebra_trigonometry_and_precalculus,B8,complex_numbers_and_quadratic_extensions,b8-complex-numbers-and-quadratic-extensions,implemented,b8-complex-numbers-and-quadratic-extensions,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,2,13,14,0,,0,,0,,,,,DEPENDS_ON,K7,quadratic_foundations,k7-quadratic-foundations
dependency,mathematics,master_knowledge_graph,B,advanced_algebra_trigonometry_and_precalculus,B8,complex_numbers_and_quadratic_extensions,b8-complex-numbers-and-quadratic-extensions,implemented,b8-complex-numbers-and-quadratic-extensions,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,2,13,14,0,,0,,0,,,,,DEPENDS_ON,B1,polynomial_structure_and_operations,b1-polynomial-structure-and-operations
node,mathematics,master_knowledge_graph,B,advanced_algebra_trigonometry_and_precalculus,B9,conic_sections_and_coordinate_models,b9-conic-sections-and-coordinate-models,implemented,b9-conic-sections-and-coordinate-models,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,,,,
dependency,mathematics,master_knowledge_graph,B,advanced_algebra_trigonometry_and_precalculus,B9,conic_sections_and_coordinate_models,b9-conic-sections-and-coordinate-models,implemented,b9-conic-sections-and-coordinate-models,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,A4,coordinate_plane_and_ordered_pairs,a4-coordinate-plane-and-ordered-pairs
dependency,mathematics,master_knowledge_graph,B,advanced_algebra_trigonometry_and_precalculus,B9,conic_sections_and_coordinate_models,b9-conic-sections-and-coordinate-models,implemented,b9-conic-sections-and-coordinate-models,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,H5,circles_measurement_and_coordinate_geometry,h5-circles-measurement-and-coordinate-geometry
dependency,mathematics,master_knowledge_graph,B,advanced_algebra_trigonometry_and_precalculus,B9,conic_sections_and_coordinate_models,b9-conic-sections-and-coordinate-models,implemented,b9-conic-sections-and-coordinate-models,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,B1,polynomial_structure_and_operations,b1-polynomial-structure-and-operations
node,mathematics,master_knowledge_graph,B,advanced_algebra_trigonometry_and_precalculus,B10,vectors_matrices_and_parametric_foundations,b10-vectors-matrices-and-parametric-foundations,implemented,b10-vectors-matrices-and-parametric-foundations,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,,,,
dependency,mathematics,master_knowledge_graph,B,advanced_algebra_trigonometry_and_precalculus,B10,vectors_matrices_and_parametric_foundations,b10-vectors-matrices-and-parametric-foundations,implemented,b10-vectors-matrices-and-parametric-foundations,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,A4,coordinate_plane_and_ordered_pairs,a4-coordinate-plane-and-ordered-pairs
dependency,mathematics,master_knowledge_graph,B,advanced_algebra_trigonometry_and_precalculus,B10,vectors_matrices_and_parametric_foundations,b10-vectors-matrices-and-parametric-foundations,implemented,b10-vectors-matrices-and-parametric-foundations,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,K1,variable_relationships_and_independent_dependent_quantities,k1-variable-relationships-and-independent-dependent-quantities
dependency,mathematics,master_knowledge_graph,B,advanced_algebra_trigonometry_and_precalculus,B10,vectors_matrices_and_parametric_foundations,b10-vectors-matrices-and-parametric-foundations,implemented,b10-vectors-matrices-and-parametric-foundations,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,B6,trigonometric_identities_equations_and_analytic_trig,b6-trigonometric-identities-equations-and-analytic-trig
node,mathematics,master_knowledge_graph,AP,advanced_placement_mathematics_pathways,AP1,ap_statistics_extension,ap1-ap-statistics-extension,implemented,ap1-ap-statistics-extension,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,7,13,14,0,,0,,0,,,,,,,,
dependency,mathematics,master_knowledge_graph,AP,advanced_placement_mathematics_pathways,AP1,ap_statistics_extension,ap1-ap-statistics-extension,implemented,ap1-ap-statistics-extension,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,7,13,14,0,,0,,0,,,,,DEPENDS_ON,W2,bivariate_data_and_linear_association,w2-bivariate-data-and-linear-association
dependency,mathematics,master_knowledge_graph,AP,advanced_placement_mathematics_pathways,AP1,ap_statistics_extension,ap1-ap-statistics-extension,implemented,ap1-ap-statistics-extension,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,7,13,14,0,,0,,0,,,,,DEPENDS_ON,W4,probability_models_and_compound_events,w4-probability-models-and-compound-events
dependency,mathematics,master_knowledge_graph,AP,advanced_placement_mathematics_pathways,AP1,ap_statistics_extension,ap1-ap-statistics-extension,implemented,ap1-ap-statistics-extension,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,7,13,14,0,,0,,0,,,,,DEPENDS_ON,W5,sampling_distributions,w5-sampling-distributions
dependency,mathematics,master_knowledge_graph,AP,advanced_placement_mathematics_pathways,AP1,ap_statistics_extension,ap1-ap-statistics-extension,implemented,ap1-ap-statistics-extension,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,7,13,14,0,,0,,0,,,,,DEPENDS_ON,W6,inference_for_proportions,w6-inference-for-proportions
dependency,mathematics,master_knowledge_graph,AP,advanced_placement_mathematics_pathways,AP1,ap_statistics_extension,ap1-ap-statistics-extension,implemented,ap1-ap-statistics-extension,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,7,13,14,0,,0,,0,,,,,DEPENDS_ON,W7,inference_for_means,w7-inference-for-means
dependency,mathematics,master_knowledge_graph,AP,advanced_placement_mathematics_pathways,AP1,ap_statistics_extension,ap1-ap-statistics-extension,implemented,ap1-ap-statistics-extension,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,7,13,14,0,,0,,0,,,,,DEPENDS_ON,W8,chi_square_reasoning,w8-chi-square-reasoning
dependency,mathematics,master_knowledge_graph,AP,advanced_placement_mathematics_pathways,AP1,ap_statistics_extension,ap1-ap-statistics-extension,implemented,ap1-ap-statistics-extension,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,7,13,14,0,,0,,0,,,,,DEPENDS_ON,W9,inference_for_regression_slope,w9-inference-for-regression-slope
node,mathematics,master_knowledge_graph,AP,advanced_placement_mathematics_pathways,AP2,ap_precalculus_extension,ap2-ap-precalculus-extension,implemented,ap2-ap-precalculus-extension,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,4,13,14,0,,0,,0,,,,,,,,
dependency,mathematics,master_knowledge_graph,AP,advanced_placement_mathematics_pathways,AP2,ap_precalculus_extension,ap2-ap-precalculus-extension,implemented,ap2-ap-precalculus-extension,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,4,13,14,0,,0,,0,,,,,DEPENDS_ON,B5,precalculus_function_synthesis_and_limits_foundations,b5-precalculus-function-synthesis-and-limits-foundations
dependency,mathematics,master_knowledge_graph,AP,advanced_placement_mathematics_pathways,AP2,ap_precalculus_extension,ap2-ap-precalculus-extension,implemented,ap2-ap-precalculus-extension,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,4,13,14,0,,0,,0,,,,,DEPENDS_ON,B6,trigonometric_identities_equations_and_analytic_trig,b6-trigonometric-identities-equations-and-analytic-trig
dependency,mathematics,master_knowledge_graph,AP,advanced_placement_mathematics_pathways,AP2,ap_precalculus_extension,ap2-ap-precalculus-extension,implemented,ap2-ap-precalculus-extension,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,4,13,14,0,,0,,0,,,,,DEPENDS_ON,B9,conic_sections_and_coordinate_models,b9-conic-sections-and-coordinate-models
dependency,mathematics,master_knowledge_graph,AP,advanced_placement_mathematics_pathways,AP2,ap_precalculus_extension,ap2-ap-precalculus-extension,implemented,ap2-ap-precalculus-extension,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,4,13,14,0,,0,,0,,,,,DEPENDS_ON,B10,vectors_matrices_and_parametric_foundations,b10-vectors-matrices-and-parametric-foundations
node,mathematics,master_knowledge_graph,AP,advanced_placement_mathematics_pathways,AP3,limits_and_continuity,ap3-limits-and-continuity,implemented,ap3-calculus-limits-and-derivatives,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,2,13,14,0,,0,,0,,,,,,,,
dependency,mathematics,master_knowledge_graph,AP,advanced_placement_mathematics_pathways,AP3,limits_and_continuity,ap3-limits-and-continuity,implemented,ap3-calculus-limits-and-derivatives,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,2,13,14,0,,0,,0,,,,,DEPENDS_ON,B5,precalculus_function_synthesis_and_limits_foundations,b5-precalculus-function-synthesis-and-limits-foundations
dependency,mathematics,master_knowledge_graph,AP,advanced_placement_mathematics_pathways,AP3,limits_and_continuity,ap3-limits-and-continuity,implemented,ap3-calculus-limits-and-derivatives,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,2,13,14,0,,0,,0,,,,,DEPENDS_ON,K2,function_as_input_output_rule,k2-function-as-input-output-rule
node,mathematics,master_knowledge_graph,AP,advanced_placement_mathematics_pathways,AP4,derivative_rules_and_computation,ap4-derivative-rules-and-computation,implemented,ap4-integral-accumulation-and-fundamental-theorem,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,1,13,14,0,,0,,0,,,,,,,,
dependency,mathematics,master_knowledge_graph,AP,advanced_placement_mathematics_pathways,AP4,derivative_rules_and_computation,ap4-derivative-rules-and-computation,implemented,ap4-integral-accumulation-and-fundamental-theorem,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,1,13,14,0,,0,,0,,,,,DEPENDS_ON,AP3,limits_and_continuity,ap3-limits-and-continuity
node,mathematics,master_knowledge_graph,AP,advanced_placement_mathematics_pathways,AP5,applications_of_derivatives,ap5-applications-of-derivatives,implemented,ap5-bc-series-and-advanced-calculus-extensions,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,1,13,14,0,,0,,0,,,,,,,,
dependency,mathematics,master_knowledge_graph,AP,advanced_placement_mathematics_pathways,AP5,applications_of_derivatives,ap5-applications-of-derivatives,implemented,ap5-bc-series-and-advanced-calculus-extensions,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,1,13,14,0,,0,,0,,,,,DEPENDS_ON,AP4,derivative_rules_and_computation,ap4-derivative-rules-and-computation
node,mathematics,master_knowledge_graph,AP,advanced_placement_mathematics_pathways,AP6,integral_meaning_and_accumulation,ap6-integral-meaning-and-accumulation,implemented,ap6-integral-meaning-and-accumulation,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,2,13,14,0,,0,,0,,,,,,,,
dependency,mathematics,master_knowledge_graph,AP,advanced_placement_mathematics_pathways,AP6,integral_meaning_and_accumulation,ap6-integral-meaning-and-accumulation,implemented,ap6-integral-meaning-and-accumulation,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,2,13,14,0,,0,,0,,,,,DEPENDS_ON,AP4,derivative_rules_and_computation,ap4-derivative-rules-and-computation
dependency,mathematics,master_knowledge_graph,AP,advanced_placement_mathematics_pathways,AP6,integral_meaning_and_accumulation,ap6-integral-meaning-and-accumulation,implemented,ap6-integral-meaning-and-accumulation,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,2,13,14,0,,0,,0,,,,,DEPENDS_ON,Q2,unit_rate_reasoning,q2-unit-rate-reasoning
node,mathematics,master_knowledge_graph,AP,advanced_placement_mathematics_pathways,AP7,applications_of_integration,ap7-applications-of-integration,implemented,ap7-applications-of-integration,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,2,13,14,0,,0,,0,,,,,,,,
dependency,mathematics,master_knowledge_graph,AP,advanced_placement_mathematics_pathways,AP7,applications_of_integration,ap7-applications-of-integration,implemented,ap7-applications-of-integration,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,2,13,14,0,,0,,0,,,,,DEPENDS_ON,AP6,integral_meaning_and_accumulation,ap6-integral-meaning-and-accumulation
dependency,mathematics,master_knowledge_graph,AP,advanced_placement_mathematics_pathways,AP7,applications_of_integration,ap7-applications-of-integration,implemented,ap7-applications-of-integration,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,2,13,14,0,,0,,0,,,,,DEPENDS_ON,AP5,applications_of_derivatives,ap5-applications-of-derivatives
node,mathematics,master_knowledge_graph,AP,advanced_placement_mathematics_pathways,AP8,differential_equations_foundations,ap8-differential-equations-foundations,implemented,ap8-differential-equations-foundations,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,2,13,14,0,,0,,0,,,,,,,,
dependency,mathematics,master_knowledge_graph,AP,advanced_placement_mathematics_pathways,AP8,differential_equations_foundations,ap8-differential-equations-foundations,implemented,ap8-differential-equations-foundations,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,2,13,14,0,,0,,0,,,,,DEPENDS_ON,AP4,derivative_rules_and_computation,ap4-derivative-rules-and-computation
dependency,mathematics,master_knowledge_graph,AP,advanced_placement_mathematics_pathways,AP8,differential_equations_foundations,ap8-differential-equations-foundations,implemented,ap8-differential-equations-foundations,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,2,13,14,0,,0,,0,,,,,DEPENDS_ON,AP6,integral_meaning_and_accumulation,ap6-integral-meaning-and-accumulation
node,mathematics,master_knowledge_graph,AP,advanced_placement_mathematics_pathways,AP9,bc_series_and_advanced_calculus_extensions,ap9-bc-series-and-advanced-calculus-extensions,implemented,ap9-bc-series-and-advanced-calculus-extensions,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,2,13,14,0,,0,,0,,,,,,,,
dependency,mathematics,master_knowledge_graph,AP,advanced_placement_mathematics_pathways,AP9,bc_series_and_advanced_calculus_extensions,ap9-bc-series-and-advanced-calculus-extensions,implemented,ap9-bc-series-and-advanced-calculus-extensions,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,2,13,14,0,,0,,0,,,,,DEPENDS_ON,AP6,integral_meaning_and_accumulation,ap6-integral-meaning-and-accumulation
dependency,mathematics,master_knowledge_graph,AP,advanced_placement_mathematics_pathways,AP9,bc_series_and_advanced_calculus_extensions,ap9-bc-series-and-advanced-calculus-extensions,implemented,ap9-bc-series-and-advanced-calculus-extensions,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,2,13,14,0,,0,,0,,,,,DEPENDS_ON,B7,sequences_series_and_recursive_structure,b7-sequences-series-and-recursive-structure
